"qid","scenario","type","be005","be012","be017","be022","be027","be032","be037","be042","be047","be052","be057","be062","be067","be072","be077","be082","be087","be092","be097","be102","be107","be112","be117","be122","be127","be132","be137","be142","be147","be152","be157","be162","be167","be172","be177","be182","be187","be192","be197","be200"
"S17191","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1667.53,1667.53,1667.53,1667.53,1667.53,1667.53,1667.53,1667.53,2270.31,2832.03,2958.66,2958.66,2958.66,2958.66,2958.66,2958.66,2958.66,3229.5,3649.44,3791.9,3841.25,3892.75,3941.37,3981.14,4014.6,5021.15
"S17193","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.01,772.47,772.47,772.47,772.47,772.47,772.47,772.47,772.47,775.81,832.11,980.81,1072.38,1359.96,1395.15,1395.15,1395.15,1395.15,1395.15,1395.15,1395.15,1395.15,2606.98
"S17195","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,983.89,983.89,983.89,983.89,1025.68,1245.76,1427.42,1427.42,1427.42,1427.42,1427.42,1427.42,1427.42,1427.42,1427.42,1427.42,1427.42,1427.42,1427.42,1427.42,1427.42,1427.42,1427.42,1427.42,1427.42,1427.42
"S17197","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S17199","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537.82,1887.6,2654.45,2654.45,2654.45,2654.45,2654.45,2654.45,2654.45,2654.45,2654.45,2654.45,2654.45,2654.45,2654.45,3201.12
"S17201","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535.25,766.87,802.39,994.4,1153.93,1153.93,1153.93,1153.93,1153.93,1153.93,1153.93,1153.93,1153.93,1153.93,1153.93,1153.93,1153.93,1153.93,1153.93,1153.93,1153.93,1153.93,1153.93,1153.93
"S17203","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550.28
"S18001","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.75,446.35,737.58,1463.54
"S18003","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2542.7
"S18005","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.12,301.61,807.53,807.53,825.05,904.31,968.3,968.3,968.3,968.3,968.3,968.3,968.3,968.3,968.3,968.3,968.3,968.3,968.3,968.3,968.3,3037.03
"S18009","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S18011","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009.48,1009.48,1009.48,1009.48,1009.48,1009.48,1009.48,1009.48,1057.04,1292.44,1487.63,1487.63,1558.5,1908.32,2277.37,2298.59,2298.59,2298.59,2298.59,2298.59,2298.59,2298.59,2298.59,2298.59,2298.59,2298.59
"S18013","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.45,66.95,168.54,295.64,400.1,400.1,400.1,400.1,400.1,400.1,400.1,400.1,400.1,400.1,765.48,1093.66,1424.41,1651.85,1651.85,4453.32
"S18015","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.57,137.51,250.41,301.05,301.05,301.05,301.05,301.05,1181.3
"S18017","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.61,407.09,689.72,689.72,689.72,689.72,689.72,689.72,689.72,689.72,689.72,689.72,689.72,689.72,689.72,689.72,689.72,689.72
"S18019","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.15,521.37,1409.58,1409.58,1409.58,1409.58,1409.58,1409.58,1528.43,1852.6,2075.56,2087.98,2087.98,2087.98,2087.98,2087.98,2087.98,2087.98,2087.98,2087.98,2087.98,3059.12
"S18021","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.55,325.34,325.34,325.34,325.34,325.34,325.34,325.34,325.34,375.33,629,899.77,915.36,915.36,915.36,915.36,915.36,936.6,972.28,1122.98,1498.09,1690.64,5897.86
"S18025","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.46,1177.34,1177.34,1177.34,1177.34,1177.34,1177.34,1177.34,1177.34,1177.34,1177.34,1177.34,1177.34,1177.34,1177.34,1177.34,1177.34,1177.34,1177.34,1177.34,1177.34,1177.34,5937.54
"S18027","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.56,527.51,607.78,607.78,607.78,607.78,607.78,607.78,607.78,607.78,667.44
"S18029","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.79,364.39,675.02,888.62,888.62,2095.66
"S18031","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869.23,903.82,903.82,924.29,1087.9,1402.63,1402.63,1402.63,1402.63,1402.63,1402.63,1402.63,1402.63,1402.63,1402.63,1402.63,1453.36,1606.02,1747.36,1804.42,1804.42,1804.42,1804.42,1804.42,2335.39
"S18033","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.38
"S18035","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S18037","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.89,61.62,129.6,129.6,129.6,129.6,129.6,129.6,129.6,129.6,129.6,202.98,526.57,853.4,1000.22,1000.22,1000.22,1000.22,1000.22,1240.34
"S18039","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.84,293.75,860.87,1286.36,1798.64,1856.97,1905.12,1905.12,1905.12,1905.12,1905.12,1905.12,1905.12,1905.12,1905.12,1905.12,1949.39,1997.47,2055.37,2095.19,2095.19,2095.19
"S18041","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.86
"S18043","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.41,1081.75,1081.75,1081.75,1081.75,1081.75,1081.75,1081.75,1081.75,1081.75,1081.75,1180.2,1658.67,2160.03,2207.63,2270.27,2282.98,2282.98,2282.98,2282.98,2282.98,2282.98,2282.98,2282.98,4080.95
"S18045","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.42,951.56,1359.72,1359.72,1359.72,1359.72,1359.72,1359.72,1359.72,1359.72,1428.63,1530.27,1677.97,1779.54,1779.54,1779.54
"S18047","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1331.08,1331.08,1331.08,1331.08,1331.08,1331.08,1331.08,1331.08,1331.08,1331.08,1331.08,1331.08,1331.08,1331.08,1331.08,1331.08,1331.08,1331.08,1331.08,1331.08,1331.08,1451.04,1873.31,2160.65,3944.77
"S18049","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.37,255.99,255.99,255.99,255.99,255.99,255.99,255.99,255.99,255.99,255.99,255.99,255.99,255.99,255.99,255.99,255.99,255.99,255.99,255.99,255.99,255.99,255.99,255.99,255.99
"S18051","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.91,652.35,1121.2,1314.98,1314.98,1418.77,1784.09,1935.74,2548.49
"S18053","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.75
"S18055","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129.43,1676.38,2278.1,2574.64,2608.4,2672.43,2672.43,2672.43,2672.43,2672.43,2672.43,2690.99,2788.84,2894.92,2901.03,2901.03,2901.03,2901.03,2901.03,2901.03,2901.03,2901.03,2901.03,2901.03,5410.97
"S18057","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347.71
"S18059","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1688.08
"S18061","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,617.82,617.82,617.82,617.82,617.82,617.82,617.82,791.24,1588.96,1588.96,1604.49,1698.18,1820,1820,1820,1820,1820,1820,1820,2090.78,2415.67,2575.81,3024.74,3477.63,3698.31,3723.55,3759.81,3784.74,3784.74,9927.84
"S18063","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,862.55,862.55,862.55,862.55,862.55,862.55,862.55,862.55,862.55,862.55,862.55,862.55,862.55,862.55,862.55,862.55,862.55,862.55,862.55,862.55,862.55,862.55,862.55,862.55,862.55,1655.03
"S18065","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.44
"S18067","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.56,517.8,691.8,726.82
"S18069","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.01,179.96,384.02,384.02,384.02,384.02,384.02,384.02,384.02,384.02,384.02,384.02,384.02,384.02,384.02,384.02,384.02,384.02,384.02,1592.06
"S18071","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546.75,925.74,1180.06,1354.93,1354.93,4847.96
"S18073","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.13,361.66,419.53,419.53,419.53,419.53,419.53,419.53,419.53,419.53,419.53
"S18075","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,82.72,154.1,260.15,629.85,705.31,705.31,705.31,705.31,705.31,705.31,705.31,705.31,705.31
"S18077","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577.69,1096.59,1195.28,1349.17,1512.28,1540.19,1604.59,1617.69,1617.69,1617.69,1617.69,1617.69,1617.69,1617.69,1617.69,3642.68
"S18079","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.21,617.21,617.21,617.21,635.29,780.29,1059.95,1059.95,1059.95,1059.95,1107.32,1314.68,1439.58,1439.58,1439.58,1439.58,1439.58,1460.45,1551.95,1644.29,1713.61,1754.26,1813,1853.39,1853.39,2838.89
"S18081","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.7
"S18083","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.55,73.42,154.68,154.68,154.68,154.68,154.68,154.68,154.68,154.68,154.68,821.65,1959.04,2781.56,2987.49,2987.49,2987.49,2987.49,2987.49,2987.49
"S18085","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.96,374.99,532.59,3142.69
"S18087","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.08,978.95,1617.38,1826.3,2000.42,2000.42,2000.42,2000.42,2000.42,2000.42,2000.42,2000.42,2000.42,2000.42,2000.42,2000.42,2000.42,2000.42,2000.42,2000.42
"S18089","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655.3
"S18091","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,621.14,621.14,621.14,621.14,621.14,621.14,621.14,621.14,621.14,621.14,621.14,621.14,621.14,632.76,690.77,752.28,755.82,755.82,755.82,755.82,755.82,755.82,755.82,755.82,755.82,755.82,1431.53
"S18093","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.52,215.46,252.17,320.02,320.02,320.02,320.02,353.89,507.6,600.85,600.85,600.85,600.85,600.85,1123.08,1755.95,2093.07,2093.07,2093.07,2093.07,2093.07,2093.07,5406.74
"S18095","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,873.97,873.97,1280.28,1296.21,1296.21,1296.21,1296.21,1296.21,1296.21,1296.21,1296.21,1296.21,1296.21,1296.21,1296.21,1296.21,1296.21,1296.21,1296.21,1296.21,1296.21,1296.21,1296.21,1296.21,1296.21,1296.21,1296.21
"S18097","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S18099","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.54,640.65,948,948,948,948,948,1003.18,1191.19,1229.4,1229.4,1229.4,1229.4,1229.4,1229.4,1229.4,1229.4,1335.1
"S18101","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.22,253.48,576.58,744.75,882.31,882.31,882.31,882.31,882.31,882.31,882.31,882.31,882.31,882.31,882.31,882.31,882.31,882.31,882.31,3477.13
"S18103","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585.01,856.42,856.42,856.42,856.42,856.42,856.42,1072.21,1711.4,2059.22,2059.22,2059.22,2059.22,2059.22,2059.22,2059.22,2059.22,2059.22,2059.22,2059.22,2059.22,2059.22,2570.78
"S18105","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6,269.65,586.19,668.11,735.21,735.21,735.21,735.21,735.21,735.21,735.21,991.96,1686.2,2308.21,2547.93,2547.93,2552.15,2567.03,2586.16,10859.71
"S18107","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.29,665.86,1007.17,1007.17,1007.17,1007.17,1007.17,1049.37,1197.08,1227.15,1227.15,1227.15,1699.44,2084.1,2426.77,2662.4,2662.4,2662.4
"S18109","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053.03,2270.32,2286.81,2420.16,2679.07,2679.07,2679.07,2679.07,2695.46,2769.36,2814.14,2814.14,2814.14,2814.14,2814.14,2814.14,2814.14,2814.14,3139.32,3352.82,3478.51,3564.94,3564.94,4010.19
"S18111","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.13,52.71,78.13,78.13,78.13,78.13,78.13,78.13,78.13,78.13,78.13,78.13,78.13,78.13,78.13,78.13
"S18113","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440.91,1452.04,1990.3,2019.45,2019.45,2019.45,2019.45,2019.45,2019.45,2019.45,2022.43,2032.91,2045.81,4063.24
"S18115","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1551.7
"S18117","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954.31,992.21,1273.45,2567.04,2567.04,2567.04,2567.04,2567.04,2567.04,2567.04,2567.04,2835.48,3663.06,4310.5,4346.97,4346.97,4395.73,4579.36,4759.14,4837.06,4837.06,4837.06,4837.06,4837.06,7557.15
"S18119","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,412.44,412.44,412.44,471.68,752.91,752.91,752.91,762.67,820.94,896.37,896.37,1006.94,1486.65,1775.08,1775.08,1775.08,1775.08,1775.08,1925.09,2206.7,2422.42,2934.94,3189.36,3275.18,3334.19,3334.19,3812.53
"S18121","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.19,672.08,1183.96,1243.73,1319.46,1319.46,1319.46,1319.46,1319.46,1319.46,1319.46,1455.55,1928.6,2024.87,2024.87,2024.87,2024.87,2024.87,2024.87,2024.87,2024.87,2992.26
"S18123","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.05,783.6,783.6,783.6,783.6,783.6,811.67,955.25,1450.38,1726.41,1821.81,2303.51,2816.59,2954.4,3337.34,3436.5,3528.91,3622.09,3710.37,3779.62,3965.62,4333.94,4484.87,8584.6
"S18125","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,211.67,211.67,211.67,211.67,211.67,211.67,211.67,211.67,211.67,289.87,677.74,999.57,999.57,999.57,999.57,999.57,999.57,999.57,999.57,999.57,999.57,1016.08,1045.14,1090.64,1121.92,1121.92,3289.14
"S18127","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.42,1593.69,2015.06,2701.69,3246.89,3428.45,3443.1,3463.28,3477.16,3477.16,3549.03
"S18129","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.26,701.23,785.39,785.39,785.39,785.39,785.39,785.39,785.39,785.39,785.39
"S18131","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.96,378.94,566.65,566.65,566.65,566.65,566.65,574.03,605.64,637.41,651.6,651.6,651.6,651.6,651.6,651.6
"S18133","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.23,1316.92,1996.38,1996.38,1996.38,1996.38,2040.13,2263.81,2503.27,3051.07,3400.9,3451.35,3451.35,3451.35,3557.28,3713.19,4013.76,4430.68,4638.22,6454.34
"S18135","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S18137","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91,73.13,228.91,380.78,570.88,570.88,570.88,570.88,596.06,726.71,867.44,875.54,875.54,875.54,875.54,875.54,1145.3,1275.07,1277.71,1279.52,1279.52,3374.02
"S18139","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118.79
"S18141","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.07,80.94,120.61,120.61,120.61,120.61,120.61,120.61,120.61,120.61,120.61,120.61,120.61,120.61,120.61,911.65
"S18143","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.77,173.77,173.77,173.77,173.77,173.77,173.77,173.77,173.77,173.77,173.77,173.77,173.77,173.77,173.77,173.77,173.77,173.77,173.77,173.77,753.22,1193.33,1545.4,1787.49,1787.49,1923.34
"S18145","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.45,682.75,682.75,682.75,682.75,682.75,682.75,682.75,682.75,682.75,682.75,682.75,682.75,682.75,682.75,690.04,721.58,753.33,767.53,767.53,767.53,767.53,767.53,767.53
"S18147","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.11,136.09,271.75,2191.19
"S18149","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,42.96,88.59,88.59,88.59,88.59,88.59,88.59,88.59,88.59,88.59,88.59,88.59,88.59,88.59,88.59,108.02,176.44,248.6,1589.18
"S18151","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1328.84,1537.32,1663.3,1663.3,1663.3,1663.3,1663.3,1663.3,1663.3,1663.3,2017.27,2185.93,2185.93,2185.93,2185.93,2185.93
"S18153","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.96,534.27,534.27,653.67,1115.83,1212.02,1212.02,1212.02,1212.02,1212.02,1212.02,1212.02,1212.02,1212.02,1212.02,1212.02,1212.02,1212.02,1212.02,1212.02,1212.02,1212.02,1212.02,1212.02,1738
"S18155","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.64,198,362.95,437.53,437.53,437.53,437.53,437.53,4346.66
"S18157","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.39,219.77,253.81,255.38,255.38,255.38,255.38,255.38,255.38,255.38,258.35,268.78,281.29,321.64
"S18161","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.36,326.06,540.91,540.91,540.91,540.91,540.91,540.91,540.91,540.91,540.91,540.91,540.91,540.91,540.91,540.91,540.91,636.2
"S18163","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.28,131.88,142.37,226.14,387.04,387.04,387.04,387.04,387.04,387.04,387.04,387.04,387.04,387.04,387.04,387.04,387.04,387.04,387.04,387.04,427.31,569.04,660.13,819.89
"S18165","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.03,85.72,224.03,224.03,224.03,224.03,224.03,224.03,527.06,1202.01,1541.8,1560.07,1560.07,1560.07,1560.07,1560.07,1560.07,1560.07,1560.07,1560.07,1560.07,1560.07
"S18167","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.69,130.37,192.49,192.49,192.49,192.49,192.49,192.49,192.49,192.49,192.49,192.49,192.49,192.49,192.49,192.49
"S18169","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,376.1,376.1,376.1,376.1,376.1,376.1,376.1,376.1,376.1,376.1,376.1,376.1,376.1,376.1,376.1,376.1,376.1,376.1,376.1,376.1,376.1,376.1,376.1,376.1,376.1,376.1,757.6
"S18171","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S18173","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,44.26,138.05,238.76,352.98,352.98,352.98,352.98,352.98,352.98,352.98,352.98,352.98,352.98,352.98,352.98,352.98,352.98,352.98,352.98,352.98,2042.77
"S18175","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.01,1464.79,1464.79,1521.01,1978.83,2872.85,2872.85,2920.51,3156.18,3351.54,3351.54,3351.54,3351.54,3351.54,3351.54,3351.54,3351.54,3351.54,3351.54,3387.43,3438.77,3521.9,3606.36,3650.13,8496.35
"S18177","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.07
"S18179","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1,166.67,442.29,442.29,442.29,442.29,442.29,442.29,442.29,442.29,442.29,442.29,442.29,442.29,442.29,442.29,517.43,624.17,776.44,881.15,881.15,881.15
"S18181","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,231.72,231.72,231.72,231.72,231.72,231.72,231.72,231.72,231.72,231.72,231.72,231.72,231.72,231.72,231.72,231.72,231.72,231.72,231.72,231.72,231.72,231.72,231.72,231.72,231.72,231.72,231.72,2113.72
"S18183","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.17,565.79,831.61,901.68,901.68,901.68,901.68,901.68,901.68
"S19001","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
"S19005","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.28,350.52,611.74,759.41,759.41,759.41,759.41,759.41,759.41,759.41,759.41,759.41,759.41,759.41,759.41,759.41,759.41
"S19007","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665.92,1610.84,1820.13,1820.13,1820.13,1820.13,1820.13,1820.13,1834.34,1933.33,2151.66,2353.91,2537.19,2655.65,2655.65,2655.65,2655.65,2655.65,2655.65,2655.65,2655.65,2655.65
"S19011","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S19013","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.08,400.18,400.18,400.18,400.18,400.18,400.18,400.18,400.18,400.18,400.18,400.18,400.18,400.18,400.18,400.18,400.18,400.18,400.18,400.18,400.18,400.18,400.18,400.18
"S19015","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S19017","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645.14,694.89,694.89,694.89,694.89,694.89,694.89,694.89,694.89,694.89,696.21,705.32,725.28,743.77,760.52,771.3,771.3,771.3,771.3,771.3,771.3,771.3,771.3,771.3
"S19019","usfs","pulpwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
